1293489,鲫鱼,1190,水产,1209,淡水鱼,11.5,11.5,11.5,,100g-150g,斤,2022-06-16 00:00:00,,138,,admin,,,
1293428,青蛤,1190,水产,1211,其他类,13.0,13.0,13.0,,活,斤,2022-06-16 00:00:00,,138,,admin,,,
1293427,花蛤,1190,水产,1211,其他类,6.0,7.5,6.75,,活,斤,2022-06-16 00:00:00,,138,,admin,,,
1293426,花蛤,1190,水产,1211,其他类,8.0,9.0,8.5,,活（无沙）,斤,2022-06-16 00:00:00,,138,,admin,,,
1293425,田螺,1190,水产,1211,其他类,3.5,4.0,3.75,,去尾,斤,2022-06-16 00:00:00,,138,,admin,,,
1293424,猫眼螺,1190,水产,1211,其他类,15.0,17.0,16.0,,活,斤,2022-06-16 00:00:00,,138,,admin,,,
1293423,甲鱼,1190,水产,1211,其他类,48.0,48.0,48.0,,仿野生,斤,2022-06-16 00:00:00,,138,,admin,,,
1293422,甲鱼,1190,水产,1211,其他类,25.0,25.0,25.0,,养殖,斤,2022-06-16 00:00:00,,138,,admin,,,
1293421,蚕蛹,1190,水产,1211,其他类,38.0,40.0,39.0,,活,斤,2022-06-16 00:00:00,,138,,admin,,,
1293420,牛蛙,1190,水产,1211,其他类,10.0,10.5,10.25,,活,斤,2022-06-16 00:00:00,,138,,admin,,,
1293419,海蜇头,1190,水产,1211,其他类,6.0,7.0,6.5,,腌渍,斤,2022-06-16 00:00:00,,138,,admin,,,
1293418,海蜇皮,1190,水产,1211,其他类,10.0,11.0,10.5,,腌渍,斤,2022-06-16 00:00:00,,138,,admin,,,
1293417,海蜇丝,1190,水产,1211,其他类,6.0,7.0,6.5,,腌渍,斤,2022-06-16 00:00:00,,138,,admin,,,
1293416,北豆腐,1203,豆制品,,,2.5,2.5,2.5,,屉,斤,2022-06-16 00:00:00,,138,,admin,,,
1293415,南豆腐,1203,豆制品,,,2.4,2.4,2.4,,屉,斤,2022-06-16 00:00:00,,138,,admin,,,
1293414,白玉北豆腐,1203,豆制品,,,3.8,3.8,3.8,,,盒,2022-06-16 00:00:00,,138,,admin,,,
1293413,香香北豆腐,1203,豆制品,,,3.0,3.0,3.0,,,盒,2022-06-16 00:00:00,,138,,admin,,,
1293412,白玉南豆腐,1203,豆制品,,,5.5,5.5,5.5,,,盒,2022-06-16 00:00:00,,138,,admin,,,
1293411,豆腐丝,1203,豆制品,,,5.0,5.0,5.0,,散,斤,2022-06-16 00:00:00,,138,,admin,,,
1293410,精品豆腐丝,1203,豆制品,,,5.5,5.5,5.5,,,袋,2022-06-16 00:00:00,,138,,admin,,,
1293409,豆腐皮,1203,豆制品,,,4.9,5.0,4.95,,散,斤,2022-06-16 00:00:00,,138,,admin,,,
1293268,姑娘果（灯笼果）,1187,水果,1211,其他类,7.0,23.0,15.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293267,鸭梨,1187,水果,,梨类,3.3,3.7,3.5,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293266,雪花梨,1187,水果,,梨类,3.0,3.5,3.25,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293265,皇冠梨,1187,水果,,梨类,4.0,4.5,4.25,,纸箱,斤,2022-06-15 00:00:00,,138,,admin,,,
1293264,丰水梨,1187,水果,,梨类,4.2,4.6,4.4,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293263,酥梨,1187,水果,,梨类,3.3,4.0,3.65,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293262,库尔勒香梨,1187,水果,,梨类,4.2,5.2,4.7,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293261,红啤梨,1187,水果,,梨类,5.0,6.0,5.5,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293260,耙耙柑,1187,水果,,柑橘类,4.0,5.0,4.5,,丑橘,斤,2022-06-15 00:00:00,,138,,admin,,,
1293259,夏橙,1187,水果,,柑橘类,3.5,5.0,4.25,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293258,沃柑,1187,水果,,柑橘类,4.0,7.0,5.5,,贵妃柑,斤,2022-06-15 00:00:00,,138,,admin,,,
1293257,金桔,1187,水果,,柑橘类,4.0,7.5,5.75,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293256,油桃,1187,水果,,桃李杏类,4.0,8.0,6.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293255,蟠桃,1187,水果,,桃李杏类,4.0,6.0,5.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293254,水蜜桃,1187,水果,,桃李杏类,11.0,16.0,13.5,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293253,黄油桃,1187,水果,,桃李杏类,6.0,8.0,7.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293252,黄毛桃,1187,水果,,桃李杏类,7.0,13.0,10.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293251,春雪,1187,水果,,桃李杏类,5.0,12.0,8.5,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293250,突围,1187,水果,,桃李杏类,2.0,3.4,2.7,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293249,猕猴桃,1187,水果,,桃李杏类,4.5,5.5,5.0,,海沃德,斤,2022-06-15 00:00:00,,138,,admin,,,
1293328,红薯,1186,蔬菜,,,2.5,3.6,3.05,粤琼,西瓜红\烟薯,斤,2022-06-15 00:00:00,,138,,admin,,,
1293327,紫薯,1186,蔬菜,,,2.5,4.0,3.25,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293326,茭白,1186,蔬菜,,,2.8,3.2,3.0,浙,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293325,荸荠,1186,蔬菜,,,2.8,3.0,2.9,皖,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293324,芋头,1186,蔬菜,,,2.4,2.8,2.6,鲁,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293323,姜,1186,蔬菜,,,0.8,2.2,1.5,冀鲁,姜头\整,斤,2022-06-15 00:00:00,,138,,admin,,,
1293322,大蒜,1186,蔬菜,,,2.0,2.6,2.3,豫苏鲁,老,斤,2022-06-15 00:00:00,,138,,admin,,,
1293321,大蒜,1186,蔬菜,,,1.3,2.0,1.65,豫,新,斤,2022-06-15 00:00:00,,138,,admin,,,
1293320,蒜米,1186,蔬菜,,,1.8,2.8,2.3,鲁,机剥\手工,斤,2022-06-15 00:00:00,,138,,admin,,,
1293319,大葱,1186,蔬菜,,,1.6,1.7,1.65,鲁,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293318,小葱,1186,蔬菜,,,0.8,1.5,1.15,冀,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293317,蒜苗,1186,蔬菜,,,2.2,5.0,3.6,豫鲁,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293316,蒜黄,1186,蔬菜,,,3.5,4.0,3.75,冀,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293315,青蒜,1186,蔬菜,,,2.0,2.2,2.1,甘,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293314,平菇,1186,蔬菜,,,5.0,5.5,5.25,京,小叶,斤,2022-06-15 00:00:00,,138,,admin,,,
1293313,香菇,1186,蔬菜,,,3.5,6.0,4.75,冀,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293312,白玉菇,1186,蔬菜,,,2.5,3.0,2.75,京,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293311,口蘑,1186,蔬菜,,,6.0,7.0,6.5,豫,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293310,杏鲍菇,1186,蔬菜,,,2.4,2.8,2.6,苏,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293309,金针菇,1186,蔬菜,,,1.8,2.4,2.1,辽,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293348,美人椒,1186,蔬菜,,,6.0,7.0,6.5,鲁琼,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293347,螺丝椒,1186,蔬菜,,,2.0,3.0,2.5,鲁冀,精选,斤,2022-06-15 00:00:00,,138,,admin,,,
1293346,柿子椒,1186,蔬菜,,,1.2,2.3,1.75,鲁冀辽,袋\箱,斤,2022-06-15 00:00:00,,138,,admin,,,
1293345,线椒,1186,蔬菜,,,1.5,2.5,2.0,鲁冀,新,斤,2022-06-15 00:00:00,,138,,admin,,,
1293344,杭椒,1186,蔬菜,,,1.5,2.0,1.75,鲁冀辽,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293343,小米椒,1186,蔬菜,,,8.0,10.0,9.0,琼,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293342,彩椒,1186,蔬菜,,,2.5,4.0,3.25,鲁冀,红\黄,斤,2022-06-15 00:00:00,,138,,admin,,,
1293341,白萝卜,1186,蔬菜,,,0.3,0.5,0.4,冀,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293340,心里美,1186,蔬菜,,,1.0,1.3,1.15,冀,泥\洗,斤,2022-06-15 00:00:00,,138,,admin,,,
1293339,卞萝卜,1186,蔬菜,,,0.8,1.0,0.9,冀,洗,斤,2022-06-15 00:00:00,,138,,admin,,,
1293338,青萝卜,1186,蔬菜,,,0.7,1.2,0.95,鲁,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293337,胡萝卜,1186,蔬菜,,,0.7,0.9,0.8,鲁,泥,斤,2022-06-15 00:00:00,,138,,admin,,,
1293336,胡萝卜,1186,蔬菜,,,0.8,1.1,0.95,鲁,洗,斤,2022-06-15 00:00:00,,138,,admin,,,
1293335,土豆,1186,蔬菜,,,1.0,1.5,1.25,鲁冀,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293334,葱头,1186,蔬菜,,,0.9,1.1,1.0,鲁苏,黄,斤,2022-06-15 00:00:00,,138,,admin,,,
1293333,葱头,1186,蔬菜,,,0.7,1.0,0.85,鲁苏,红,斤,2022-06-15 00:00:00,,138,,admin,,,
1293332,山药,1186,蔬菜,,,4.5,5.0,4.75,冀,脆\麻,斤,2022-06-15 00:00:00,,138,,admin,,,
1293331,山药,1186,蔬菜,,,6.5,8.0,7.25,豫冀,铁棍,斤,2022-06-15 00:00:00,,138,,admin,,,
1293330,莲藕,1186,蔬菜,,,7.0,8.0,7.5,桂云川,泥\洗,斤,2022-06-15 00:00:00,,138,,admin,,,
1293329,红薯,1186,蔬菜,,,2.2,2.8,2.5,冀,济薯26,斤,2022-06-15 00:00:00,,138,,admin,,,
1293308,油菜,1186,蔬菜,1199,水菜,1.0,1.5,1.25,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293307,小白菜,1186,蔬菜,1199,水菜,1.2,1.8,1.5,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293306,油麦菜,1186,蔬菜,1199,水菜,1.0,1.5,1.25,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293305,奶白菜,1186,蔬菜,1199,水菜,2.5,3.0,2.75,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293304,散生菜,1186,蔬菜,1199,水菜,1.5,2.0,1.75,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293303,香葱,1186,蔬菜,1199,水菜,2.5,3.5,3.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293302,茼蒿,1186,蔬菜,1199,水菜,4.0,4.5,4.25,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293301,蒿子秆,1186,蔬菜,1199,水菜,2.5,3.5,3.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293300,水萝卜,1186,蔬菜,1199,水菜,2.5,3.0,2.75,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293299,樱桃萝卜,1186,蔬菜,1199,水菜,2.0,2.5,2.25,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293298,香芹,1186,蔬菜,1199,水菜,1.5,2.0,1.75,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293297,菠菜,1186,蔬菜,1199,水菜,3.0,4.0,3.5,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293296,苋菜,1186,蔬菜,1199,水菜,3.0,3.5,3.25,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293295,菊花菜,1186,蔬菜,1199,水菜,1.0,1.5,1.25,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293294,青蒜,1186,蔬菜,1199,水菜,1.5,2.0,1.75,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293293,盖菜,1186,蔬菜,1199,水菜,3.0,3.5,3.25,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293292,芥兰,1186,蔬菜,1199,水菜,2.0,2.5,2.25,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293291,菜心,1186,蔬菜,1199,水菜,2.0,3.0,2.5,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293290,空心菜,1186,蔬菜,1199,水菜,1.5,2.0,1.75,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293289,鸡毛菜,1186,蔬菜,1199,水菜,2.0,3.0,2.5,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293288,荆芥,1186,蔬菜,1199,水菜,4.0,4.5,4.25,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293287,紫苏叶,1186,蔬菜,1199,水菜,4.5,5.0,4.75,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293286,豌豆苗,1186,蔬菜,1199,水菜,4.5,5.0,4.75,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293285,快菜,1186,蔬菜,1199,水菜,1.2,1.5,1.35,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293284,苦菊,1186,蔬菜,1199,水菜,2.5,3.0,2.75,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293283,穿心莲,1186,蔬菜,1199,水菜,1.5,2.0,1.75,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293282,木耳菜,1186,蔬菜,1199,水菜,1.5,2.0,1.75,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293281,椰青,1187,水果,1211,其他类,6.0,7.0,6.5,,,个,2022-06-15 00:00:00,,138,,admin,,,
1293280,菠萝,1187,水果,1211,其他类,1.5,2.5,2.0,,箱装（上六下六）,斤,2022-06-15 00:00:00,,138,,admin,,,
1293279,圣女果,1187,水果,1211,其他类,3.0,4.0,3.5,,千禧,斤,2022-06-15 00:00:00,,138,,admin,,,
1293278,百香果,1187,水果,1211,其他类,14.0,15.0,14.5,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293277,桑葚,1187,水果,1211,其他类,5.0,6.0,5.5,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293276,冬枣,1187,水果,1211,其他类,20.0,24.0,22.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293275,杨梅,1187,水果,1211,其他类,6.0,10.0,8.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293274,蓝莓,1187,水果,1211,其他类,14.0,45.0,29.5,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293273,火龙果,1187,水果,1211,其他类,5.0,8.0,6.5,,红,斤,2022-06-15 00:00:00,,138,,admin,,,
1293272,火龙果,1187,水果,1211,其他类,6.0,8.5,7.25,,白,斤,2022-06-15 00:00:00,,138,,admin,,,
1293271,木瓜,1187,水果,1211,其他类,4.0,4.5,4.25,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293270,柠檬,1187,水果,1211,其他类,4.5,5.0,4.75,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293269,山楂,1187,水果,1211,其他类,3.0,6.0,4.5,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293228,红金蜜,1187,水果,,甜瓜类,1.8,2.3,2.05,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293227,久红瑞,1187,水果,,甜瓜类,1.6,2.0,1.8,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293226,羊角蜜,1187,水果,,甜瓜类,1.8,3.0,2.4,,六一,斤,2022-06-15 00:00:00,,138,,admin,,,
1293225,白糖罐,1187,水果,,甜瓜类,1.6,2.6,2.1,,24号,斤,2022-06-15 00:00:00,,138,,admin,,,
1293224,景甜甜瓜,1187,水果,,甜瓜类,1.4,2.5,1.95,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293223,花蕾甜瓜,1187,水果,,甜瓜类,2.2,3.6,2.9,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293222,绿宝甜瓜,1187,水果,,甜瓜类,2.0,3.5,2.75,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293221,博阳,1187,水果,,甜瓜类,1.3,3.0,2.15,,系列,斤,2022-06-15 00:00:00,,138,,admin,,,
1293220,富士,1187,水果,,苹果类,2.6,3.8,3.2,,纸袋Φ70-84,斤,2022-06-15 00:00:00,,138,,admin,,,
1293219,富士,1187,水果,,苹果类,4.5,6.0,5.25,,纸袋Φ85以上,斤,2022-06-15 00:00:00,,138,,admin,,,
1293218,富士,1187,水果,,苹果类,2.4,4.0,3.2,,纸袋+膜袋,斤,2022-06-15 00:00:00,,138,,admin,,,
1293217,黄元帅,1187,水果,,苹果类,4.0,4.5,4.25,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293216,花牛,1187,水果,,苹果类,5.0,7.0,6.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293215,阿克苏,1187,水果,,苹果类,4.0,5.2,4.6,新疆,冰糖心,斤,2022-06-15 00:00:00,,138,,admin,,,
1293214,阳光玫瑰,1187,水果,,葡萄类,18.0,35.0,26.5,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293213,玫瑰香,1187,水果,,葡萄类,7.0,9.0,8.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293212,郁金香,1187,水果,,葡萄类,8.0,11.0,9.5,,茉莉香,斤,2022-06-15 00:00:00,,138,,admin,,,
1293211,乒乓球,1187,水果,,葡萄类,7.0,10.0,8.5,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293210,红提,1187,水果,,葡萄类,6.0,10.0,8.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293209,黑提,1187,水果,,葡萄类,8.0,11.0,9.5,,夏黑,斤,2022-06-15 00:00:00,,138,,admin,,,
1293208,青提,1187,水果,,葡萄类,5.0,8.0,6.5,,维多利亚,斤,2022-06-15 00:00:00,,138,,admin,,,
1293207,巨峰,1187,水果,,葡萄类,6.0,15.0,10.5,,新,斤,2022-06-15 00:00:00,,138,,admin,,,
1293206,小台农,1187,水果,,芒果类,6.5,8.0,7.25,,生,斤,2022-06-15 00:00:00,,138,,admin,,,
1293205,大台农,1187,水果,,芒果类,7.5,8.5,8.0,,生,斤,2022-06-15 00:00:00,,138,,admin,,,
1293204,鹰嘴芒果,1187,水果,,芒果类,8.0,9.0,8.5,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293203,青皮芒果,1187,水果,,芒果类,5.0,7.0,6.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293202,贵妃芒,1187,水果,,芒果类,7.0,9.0,8.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293201,澳芒,1187,水果,,芒果类,8.0,11.0,9.5,,新世纪\肯特,斤,2022-06-15 00:00:00,,138,,admin,,,
1293200,妃子笑,1187,水果,,荔枝类,6.0,9.0,7.5,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293199,荔枝王,1187,水果,,荔枝类,16.0,20.0,18.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293198,红灯,1187,水果,,樱桃类,8.0,16.0,12.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293197,水晶,1187,水果,,樱桃类,8.0,22.0,15.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293196,美国红,1187,水果,,樱桃类,13.0,25.0,19.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293195,美早,1187,水果,,樱桃类,10.0,50.0,30.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293194,雷尼,1187,水果,,樱桃类,10.0,20.0,15.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293193,布鲁克斯,1187,水果,,樱桃类,10.0,26.0,18.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293192,先锋,1187,水果,,樱桃类,8.0,18.0,13.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293191,拉宾斯,1187,水果,,樱桃类,7.0,14.0,10.5,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293190,沙蜜托,1187,水果,,樱桃类,8.0,20.0,14.0,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293189,白条猪,1189,肉禽蛋,1205,猪肉类,10.65,10.65,10.65,,瘦,斤,2022-06-15 00:00:00,,138,,admin,,,
1293528,淘汰鸡,1189,肉禽蛋,1208,禽蛋类,11.0,11.0,11.0,,干净膛,斤,2022-06-16 00:00:00,,138,,admin,,,
1293527,淘汰鸡,1189,肉禽蛋,1208,禽蛋类,10.0,10.5,10.25,,净膛,斤,2022-06-16 00:00:00,,138,,admin,,,
1293526,仔鸡,1189,肉禽蛋,1208,禽蛋类,7.5,8.0,7.75,,净膛,斤,2022-06-16 00:00:00,,138,,admin,,,
1293525,肉鸡,1189,肉禽蛋,1208,禽蛋类,7.2,7.5,7.35,,,斤,2022-06-16 00:00:00,,138,,admin,,,
1293524,鸡胸,1189,肉禽蛋,1208,禽蛋类,7.2,7.5,7.35,,,斤,2022-06-16 00:00:00,,138,,admin,,,
1293088,熟鸭蛋,1189,肉禽蛋,1208,禽蛋类,8.2,9.0,8.6,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293087,松花蛋,1189,肉禽蛋,1208,禽蛋类,6.8,9.0,7.9,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293086,鹅蛋,1189,肉禽蛋,1208,禽蛋类,14.5,16.0,15.25,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293085,鹌鹑蛋,1189,肉禽蛋,1208,禽蛋类,8.0,9.0,8.5,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293084,柴鸡蛋,1189,肉禽蛋,1208,禽蛋类,4.8,8.3,6.55,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293083,乌鸡蛋,1189,肉禽蛋,1208,禽蛋类,8.0,8.5,8.25,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293082,鸵鸟蛋,1189,肉禽蛋,1208,禽蛋类,100.0,110.0,105.0,,,个,2022-06-15 00:00:00,,138,,admin,,,
1293523,鸡翅,1189,肉禽蛋,1208,禽蛋类,11.5,12.0,11.75,,,斤,2022-06-16 00:00:00,,138,,admin,,,
1293522,鸡翅尖,1189,肉禽蛋,1208,禽蛋类,7.0,7.5,7.25,,,斤,2022-06-16 00:00:00,,138,,admin,,,
1293081,鸽子蛋,1189,肉禽蛋,1208,禽蛋类,2.5,2.5,2.5,,,个,2022-06-15 00:00:00,,138,,admin,,,
1293080,鲤鱼,1190,水产,1209,淡水鱼,6.5,7.0,6.75,,750g-1000g,斤,2022-06-15 00:00:00,,138,,admin,,,
1293079,鲤鱼,1190,水产,1209,淡水鱼,6.5,7.0,6.75,,>1000g,斤,2022-06-15 00:00:00,,138,,admin,,,
1293078,草鱼,1190,水产,1209,淡水鱼,8.5,9.0,8.75,,750g-1000g,斤,2022-06-15 00:00:00,,138,,admin,,,
1293077,草鱼,1190,水产,1209,淡水鱼,8.5,9.0,8.75,,1500g左右,斤,2022-06-15 00:00:00,,138,,admin,,,
1293076,鲫鱼,1190,水产,1209,淡水鱼,11.5,11.5,11.5,,100g-150g,斤,2022-06-15 00:00:00,,138,,admin,,,
1293075,鲫鱼,1190,水产,1209,淡水鱼,12.0,12.0,12.0,,200g-250g,斤,2022-06-15 00:00:00,,138,,admin,,,
1293074,鲫鱼,1190,水产,1209,淡水鱼,12.5,12.5,12.5,,350g-400g,斤,2022-06-15 00:00:00,,138,,admin,,,
1293073,胖头鱼,1190,水产,1209,淡水鱼,12.5,12.5,12.5,,>2000g,斤,2022-06-15 00:00:00,,138,,admin,,,
1293072,胖头鱼,1190,水产,1209,淡水鱼,12.0,12.5,12.25,,<2000g,斤,2022-06-15 00:00:00,,138,,admin,,,
1293071,武昌鱼,1190,水产,1209,淡水鱼,12.0,13.0,12.5,,700g左右,斤,2022-06-15 00:00:00,,138,,admin,,,
1293070,鲢鱼,1190,水产,1209,淡水鱼,4.5,5.5,5.0,,>1500g,斤,2022-06-15 00:00:00,,138,,admin,,,
1293069,鲢鱼,1190,水产,1209,淡水鱼,4.0,4.5,4.25,,1000-1500g,斤,2022-06-15 00:00:00,,138,,admin,,,
1293521,鸡翅中,1189,肉禽蛋,1208,禽蛋类,24.0,24.0,24.0,,,斤,2022-06-16 00:00:00,,138,,admin,,,
1293520,鸡翅根,1189,肉禽蛋,1208,禽蛋类,8.8,9.0,8.9,,,斤,2022-06-16 00:00:00,,138,,admin,,,
1293519,鸡边腿,1189,肉禽蛋,1208,禽蛋类,6.8,7.2,7.0,,,斤,2022-06-16 00:00:00,,138,,admin,,,
1293518,鸡排腿,1189,肉禽蛋,1208,禽蛋类,7.5,8.0,7.75,,,斤,2022-06-16 00:00:00,,138,,admin,,,
1293517,鸡琵琶腿,1189,肉禽蛋,1208,禽蛋类,8.0,8.5,8.25,,,斤,2022-06-16 00:00:00,,138,,admin,,,
1293516,鸡胗,1189,肉禽蛋,1208,禽蛋类,13.0,18.0,15.5,,,斤,2022-06-16 00:00:00,,138,,admin,,,
1293515,鸡爪,1189,肉禽蛋,1208,禽蛋类,22.0,22.0,22.0,,,斤,2022-06-16 00:00:00,,138,,admin,,,
1293514,鸡心,1189,肉禽蛋,1208,禽蛋类,6.3,6.5,6.4,,,斤,2022-06-16 00:00:00,,138,,admin,,,
1293513,鸡肝,1189,肉禽蛋,1208,禽蛋类,3.0,3.0,3.0,,,斤,2022-06-16 00:00:00,,138,,admin,,,
1293512,鸡脖子,1189,肉禽蛋,1208,禽蛋类,5.0,5.5,5.25,,去皮,斤,2022-06-16 00:00:00,,138,,admin,,,
1293511,鸡头,1189,肉禽蛋,1208,禽蛋类,3.0,3.0,3.0,,,斤,2022-06-16 00:00:00,,138,,admin,,,
1293510,鸡架子,1189,肉禽蛋,1208,禽蛋类,3.0,3.0,3.0,,,斤,2022-06-16 00:00:00,,138,,admin,,,
1293509,白条乌鸡,1189,肉禽蛋,1208,禽蛋类,12.0,12.0,12.0,,净膛,斤,2022-06-16 00:00:00,,138,,admin,,,
1293188,白条猪,1189,肉禽蛋,1205,猪肉类,9.5,9.5,9.5,,肥,斤,2022-06-15 00:00:00,,138,,admin,,,
1293187,前臀尖,1189,肉禽蛋,1205,猪肉类,9.5,10.5,10.0,,瘦,斤,2022-06-15 00:00:00,,138,,admin,,,
1293186,前臀尖,1189,肉禽蛋,1205,猪肉类,9.0,10.0,9.5,,肥,斤,2022-06-15 00:00:00,,138,,admin,,,
1293185,后臀尖,1189,肉禽蛋,1205,猪肉类,9.5,10.5,10.0,,瘦,斤,2022-06-15 00:00:00,,138,,admin,,,
1293184,后臀尖,1189,肉禽蛋,1205,猪肉类,9.0,10.0,9.5,,肥,斤,2022-06-15 00:00:00,,138,,admin,,,
1293183,五花肉,1189,肉禽蛋,1205,猪肉类,13.0,14.5,13.75,,瘦,斤,2022-06-15 00:00:00,,138,,admin,,,
1293182,五花肉,1189,肉禽蛋,1205,猪肉类,12.0,13.0,12.5,,肥,斤,2022-06-15 00:00:00,,138,,admin,,,
1293181,五花头,1189,肉禽蛋,1205,猪肉类,9.0,10.5,9.75,,,斤,2022-06-15 00:00:00,,138,,admin,,,
1293180,纯通脊,1189,肉禽蛋,1205,猪肉类,12.0,13.0,12.5,,,斤,2022-06-15 00:00:00,,138,,admin,,,
